filename;stationsname;geopos;gemeinde;plz;anzahl_bikes;join_key
2023-05-02T00:56:00+00:00;Bundesamt für Energie: Zugang zur Station ist von der Pulverstrasse her möglich (Baustelle);46.97597, 7.47264;0362;3063;4;2023-05-02T02:56:00+02:00-Bundesamt für Energie: Zugang zur Station ist von der Pulverstrasse her möglich (Baustelle)
2023-04-30T19:06:00+00:00;Waldheim;46.95393, 7.42675;0351;3012;2;2023-04-30T21:06:00+02:00-Waldheim
2023-05-02T00:56:00+00:00;Landoltstrasse;46.9372, 7.4394;0351;3007;1;2023-05-02T02:56:00+02:00-Landoltstrasse
2023-04-30T19:06:00+00:00;Worblaufen RBS Bahnhof;46.9794, 7.45718;0362;3048;2;2023-04-30T21:06:00+02:00-Worblaufen RBS Bahnhof
2023-05-02T00:56:00+00:00;Spitalacker Schulhaus;46.95583, 7.45299;0351;3013;4;2023-05-02T02:56:00+02:00-Spitalacker Schulhaus
2023-04-30T19:06:00+00:00;Kleefeld;46.93721, 7.38722;0351;3018;1;2023-04-30T21:06:00+02:00-Kleefeld
2023-05-02T00:56:00+00:00;Kirche St. Antonius;46.93992, 7.39503;0351;3018;2;2023-05-02T02:56:00+02:00-Kirche St. Antonius
2023-04-30T19:06:00+00:00;Holenacker Station;46.94862, 7.38275;0351;3027;2;2023-04-30T21:06:00+02:00-Holenacker Station
2023-05-02T00:56:00+00:00;Riedbachstrasse Park;46.94504, 7.37917;0351;3027;15;2023-05-02T02:56:00+02:00-Riedbachstrasse Park
2023-04-30T19:06:00+00:00;Schwabgut;46.94547, 7.3928;0351;3018;2;2023-04-30T21:06:00+02:00-Schwabgut
2023-05-02T00:56:00+00:00;Weyermannshaus Bad;46.94775, 7.40356;0351;3027;1;2023-05-02T02:56:00+02:00-Weyermannshaus Bad
2023-04-30T19:06:00+00:00;Oberfeld;46.95612, 7.49831;0363;3072;0;2023-04-30T21:06:00+02:00-Oberfeld
2023-05-02T00:56:00+00:00;Tiefenau Bahnhof;46.97293, 7.45085;0351;3004;11;2023-05-02T02:56:00+02:00-Tiefenau Bahnhof
2023-04-30T19:06:00+00:00;Wylerbad;46.96504, 7.45146;0351;3014;4;2023-04-30T21:06:00+02:00-Wylerbad
2023-05-02T00:56:00+00:00;Tellstrasse EJPD;46.96033, 7.46145;0351;3014;10;2023-05-02T02:56:00+02:00-Tellstrasse EJPD
2023-04-30T19:06:00+00:00;Spital Tiefenau;46.97484, 7.45327;0351;3004;3;2023-04-30T21:06:00+02:00-Spital Tiefenau
2023-05-02T00:56:00+00:00;Friedbühlstrasse;46.94802, 7.42189;0351;3008;2;2023-05-02T02:56:00+02:00-Friedbühlstrasse
2023-04-30T19:06:00+00:00;Anshelmstrasse;46.93897, 7.44763;0351;3005;2;2023-04-30T21:06:00+02:00-Anshelmstrasse
2023-05-02T00:56:00+00:00;Helvetiaplatz Bern;46.94414, 7.44968;0351;3005;0;2023-05-02T02:56:00+02:00-Helvetiaplatz Bern
2023-04-30T19:06:00+00:00;Engehalde;46.9566, 7.44022;0351;3012;0;2023-04-30T21:06:00+02:00-Engehalde
2023-05-02T00:56:00+00:00;Kasernenstrasse HKB;46.95527, 7.45932;0351;3013;1;2023-05-02T02:56:00+02:00-Kasernenstrasse HKB
2023-04-30T19:06:00+00:00;Gurten Kulm;46.91916, 7.43838;0355;3084;0;2023-04-30T21:06:00+02:00-Gurten Kulm
2023-05-02T00:56:00+00:00;Luisenstrasse;46.94235, 7.45277;0351;3005;1;2023-05-02T02:56:00+02:00-Luisenstrasse
2023-04-30T19:16:00+00:00;Bühlstrasse Uni;46.95149, 7.43038;0351;3012;10;2023-04-30T21:16:00+02:00-Bühlstrasse Uni
2023-05-02T00:56:00+00:00;Bahnhof Weissenbühl;46.93602, 7.43006;0351;3007;3;2023-05-02T02:56:00+02:00-Bahnhof Weissenbühl
2023-04-30T19:16:00+00:00;Römerweg;46.95824, 7.44748;0351;3013;15;2023-04-30T21:16:00+02:00-Römerweg
2023-05-02T00:56:00+00:00;Kapellenstrasse BFF;46.94423, 7.43667;0351;3011;0;2023-05-02T02:56:00+02:00-Kapellenstrasse BFF
2023-04-30T19:16:00+00:00;Schöneggweg;46.93471, 7.44203;0351;3007;10;2023-04-30T21:16:00+02:00-Schöneggweg
2023-05-02T00:56:00+00:00;Tellplatz;46.96186, 7.45926;0351;3014;4;2023-05-02T02:56:00+02:00-Tellplatz
2023-04-30T19:16:00+00:00;GVB;46.97095, 7.47205;0362;3063;0;2023-04-30T21:16:00+02:00-GVB
2023-05-02T00:56:00+00:00;Wegmühlegässli;46.95816, 7.49261;0363;3072;5;2023-05-02T02:56:00+02:00-Wegmühlegässli
2023-04-30T19:16:00+00:00;Falkenplatz;46.95155, 7.43454;0351;3012;0;2023-04-30T21:16:00+02:00-Falkenplatz
2023-05-02T00:56:00+00:00;Oberfeld;46.95612, 7.49831;0363;3072;0;2023-05-02T02:56:00+02:00-Oberfeld
2023-04-30T19:16:00+00:00;Stadtbachstrasse;46.9491, 7.43327;0351;3012;5;2023-04-30T21:16:00+02:00-Stadtbachstrasse
2023-04-30T19:16:00+00:00;Bellevuestrasse;46.92665, 7.43594;0355;3095;0;2023-04-30T21:16:00+02:00-Bellevuestrasse
2023-04-30T19:16:00+00:00;Waisenhausplatz;46.94909, 7.44443;0351;3011;3;2023-04-30T21:16:00+02:00-Waisenhausplatz
2023-04-30T19:16:00+00:00;Wankdorf Bhf Nord;46.96778, 7.46464;0351;3014;6;2023-04-30T21:16:00+02:00-Wankdorf Bhf Nord
2023-04-30T19:16:00+00:00;Marzilibahn;46.94469, 7.44326;0351;3005;2;2023-04-30T21:16:00+02:00-Marzilibahn
2023-04-30T19:16:00+00:00;Speichergasse PROGR;46.94979, 7.44412;0351;3011;4;2023-04-30T21:16:00+02:00-Speichergasse PROGR
2023-04-30T19:16:00+00:00;Haslerstrasse;46.94508, 7.43245;0351;3008;6;2023-04-30T21:16:00+02:00-Haslerstrasse
2023-04-30T19:16:00+00:00;Schenkstrasse;46.94588, 7.41548;0351;3008;6;2023-04-30T21:16:00+02:00-Schenkstrasse
2023-04-30T19:16:00+00:00;Sternen Muri;46.93159, 7.48552;0356;3074;4;2023-04-30T21:16:00+02:00-Sternen Muri
2023-04-30T19:16:00+00:00;Guisanplatz Expo;46.95872, 7.46464;0351;3014;12;2023-04-30T21:16:00+02:00-Guisanplatz Expo
2023-04-30T19:16:00+00:00;Bärenpark;46.94787, 7.45989;0351;3006;7;2023-04-30T21:16:00+02:00-Bärenpark
2023-04-30T19:16:00+00:00;Bahnhofplatz Mobile Station Bern 4;46.94832, 7.44034;0351;3011;6;2023-04-30T21:16:00+02:00-Bahnhofplatz Mobile Station Bern 4
2023-04-30T19:16:00+00:00;Stöckacker Süd;46.94304, 7.40162;0351;3018;1;2023-04-30T21:16:00+02:00-Stöckacker Süd
2023-04-30T19:16:00+00:00;Forsthaus KVA / TBA;46.95174, 7.41649;0351;3008;3;2023-04-30T21:16:00+02:00-Forsthaus KVA / TBA
2023-04-30T19:16:00+00:00;Sporthalle Weissenstein;46.93711, 7.41782;0351;3008;0;2023-04-30T21:16:00+02:00-Sporthalle Weissenstein
2023-04-30T19:16:00+00:00;Bundesamt für Energie: Zugang zur Station ist von der Pulverstrasse her möglich (Baustelle);46.97597, 7.47264;0362;3063;4;2023-04-30T21:16:00+02:00-Bundesamt für Energie: Zugang zur Station ist von der Pulverstrasse her möglich (Baustelle)
2023-04-30T19:16:00+00:00;Spitalacker Schulhaus;46.95583, 7.45299;0351;3013;3;2023-04-30T21:16:00+02:00-Spitalacker Schulhaus
2023-04-30T19:16:00+00:00;Wabernstrasse;46.93858, 7.43786;0351;3007;8;2023-04-30T21:16:00+02:00-Wabernstrasse
2023-04-30T19:16:00+00:00;Breitfeld;46.96196, 7.45296;0351;3014;5;2023-04-30T21:16:00+02:00-Breitfeld
2023-04-30T19:16:00+00:00;Sonnenhofspital;46.94321, 7.47354;0351;3006;0;2023-04-30T21:16:00+02:00-Sonnenhofspital
2023-04-30T19:16:00+00:00;Unitobler West;46.95415, 7.43071;0351;3012;3;2023-04-30T21:16:00+02:00-Unitobler West
2023-04-30T19:16:00+00:00;Rathausgasse;46.94848, 7.45053;0351;3011;1;2023-04-30T21:16:00+02:00-Rathausgasse
2023-04-30T19:16:00+00:00;UPD Neuhaus;46.9695, 7.4858;0363;3063;5;2023-04-30T21:16:00+02:00-UPD Neuhaus
2023-04-30T19:16:00+00:00;Bundesgasse;46.94661, 7.44162;0351;3011;1;2023-04-30T21:16:00+02:00-Bundesgasse
2023-04-30T19:16:00+00:00;Tellstrasse EJPD;46.96033, 7.46145;0351;3014;7;2023-04-30T21:16:00+02:00-Tellstrasse EJPD
2023-04-30T19:16:00+00:00;Köniz Bahnhof;46.92503, 7.41543;0355;3098;10;2023-04-30T21:16:00+02:00-Köniz Bahnhof
2023-04-30T19:16:00+00:00;Kasernenstrasse HKB;46.95527, 7.45932;0351;3013;4;2023-04-30T21:16:00+02:00-Kasernenstrasse HKB
2023-04-30T19:16:00+00:00;Burgfeld;46.95907, 7.47776;0351;3006;1;2023-04-30T21:16:00+02:00-Burgfeld
2023-04-30T19:16:00+00:00;Seminar;46.94274, 7.45954;0351;3006;2;2023-04-30T21:16:00+02:00-Seminar
2023-04-30T19:16:00+00:00;Eigerplatz Süd;46.94002, 7.43177;0351;3007;1;2023-04-30T21:16:00+02:00-Eigerplatz Süd
2023-05-02T00:56:00+00:00;Vidmar;46.93562, 7.41658;0355;3097;4;2023-05-02T02:56:00+02:00-Vidmar
2023-05-02T00:56:00+00:00;Zentweg;46.95551, 7.47688;0351;3006;0;2023-05-02T02:56:00+02:00-Zentweg
2023-05-02T00:56:00+00:00;Spital Tiefenau;46.97484, 7.45327;0351;3004;5;2023-05-02T02:56:00+02:00-Spital Tiefenau
2023-05-02T00:56:00+00:00;Breitenrainplatz;46.95795, 7.45377;0351;3014;3;2023-05-02T02:56:00+02:00-Breitenrainplatz
2023-05-02T00:56:00+00:00;Wittigkofen;46.93845, 7.4808;0351;3015;7;2023-05-02T02:56:00+02:00-Wittigkofen
2023-05-02T00:56:00+00:00;Mühlenplatz;46.94684, 7.45559;0351;3011;2;2023-05-02T02:56:00+02:00-Mühlenplatz
2023-05-02T00:56:00+00:00;Steigerhubel;46.94404, 7.41204;0351;3008;9;2023-05-02T02:56:00+02:00-Steigerhubel
2023-05-02T00:56:00+00:00;Insel West;46.94655, 7.42028;0351;3008;0;2023-05-02T02:56:00+02:00-Insel West
2023-05-02T00:56:00+00:00;Liebefeld Bahnhof;46.93036, 7.41928;0355;3097;0;2023-05-02T02:56:00+02:00-Liebefeld Bahnhof
2023-05-02T00:56:00+00:00;Tscharnergut;46.94898, 7.38823;0351;3027;1;2023-05-02T02:56:00+02:00-Tscharnergut
2023-05-02T01:06:00+00:00;PostParc Velostation (06:00-22:00)- INSIDE the building!;46.94786, 7.4369;0351;3008;12;2023-05-02T03:06:00+02:00-PostParc Velostation (06:00-22:00)- INSIDE the building!
2023-05-02T01:06:00+00:00;Neufeldstrasse Ost;46.95815, 7.43499;0351;3012;1;2023-05-02T03:06:00+02:00-Neufeldstrasse Ost
2023-05-02T01:06:00+00:00;Freies Gymnasium;46.95919, 7.43566;0351;3012;0;2023-05-02T03:06:00+02:00-Freies Gymnasium
2023-05-02T01:06:00+00:00;Beaumont;46.93711, 7.43224;0351;3007;6;2023-05-02T03:06:00+02:00-Beaumont
2023-05-02T01:06:00+00:00;Niederwangen Bahnhof;46.92575, 7.37706;0355;3172;1;2023-05-02T03:06:00+02:00-Niederwangen Bahnhof
2023-05-02T01:06:00+00:00;Bachmätteli;46.93948, 7.38999;0351;3018;2;2023-05-02T03:06:00+02:00-Bachmätteli
2023-05-02T01:06:00+00:00;Lorrainebrücke;46.95435, 7.44534;0351;3013;1;2023-05-02T03:06:00+02:00-Lorrainebrücke
2023-05-02T01:06:00+00:00;Schwarztorstrasse;46.94461, 7.42907;0351;3007;5;2023-05-02T03:06:00+02:00-Schwarztorstrasse
2023-05-02T01:06:00+00:00;Bümpliz Post;46.94173, 7.393;0351;3018;0;2023-05-02T03:06:00+02:00-Bümpliz Post
2023-05-02T01:06:00+00:00;Mittelstrasse Süd;46.95342, 7.43282;0351;3012;6;2023-05-02T03:06:00+02:00-Mittelstrasse Süd
2023-05-02T01:06:00+00:00;Stadion Wankdorf;46.96274, 7.46275;0351;3014;0;2023-05-02T03:06:00+02:00-Stadion Wankdorf
2023-05-02T01:06:00+00:00;Weidmattweg;46.9366, 7.39547;0351;3018;1;2023-05-02T03:06:00+02:00-Weidmattweg
2023-05-02T01:06:00+00:00;Open 07:00 - 18:00 In der Velostation Schanzenbrücke;46.94924, 7.43682;0351;3008;2;2023-05-02T03:06:00+02:00-Open 07:00 - 18:00 In der Velostation Schanzenbrücke
2023-05-02T01:06:00+00:00;Schenkstrasse;46.94588, 7.41548;0351;3008;7;2023-05-02T03:06:00+02:00-Schenkstrasse
2023-05-02T01:06:00+00:00;Friedheimweg SECO;46.93645, 7.43787;0351;3007;5;2023-05-02T03:06:00+02:00-Friedheimweg SECO
2023-05-02T01:06:00+00:00;Nationalbibliothek;46.94126, 7.45071;0351;3005;14;2023-05-02T03:06:00+02:00-Nationalbibliothek
2023-05-02T01:06:00+00:00;Monbijoubrücke;46.93965, 7.44023;0351;3007;5;2023-05-02T03:06:00+02:00-Monbijoubrücke
2023-05-02T01:06:00+00:00;Wankdorf Bhf Süd;46.96659, 7.46396;0351;3014;20;2023-05-02T03:06:00+02:00-Wankdorf Bhf Süd
2023-05-02T01:06:00+00:00;Stöckacker Süd;46.94304, 7.40162;0351;3018;0;2023-05-02T03:06:00+02:00-Stöckacker Süd
2023-05-02T01:06:00+00:00;Spitalacker Schulhaus;46.95583, 7.45299;0351;3013;4;2023-05-02T03:06:00+02:00-Spitalacker Schulhaus
2023-05-02T01:06:00+00:00;Riedbachstrasse Park;46.94504, 7.37917;0351;3027;15;2023-05-02T03:06:00+02:00-Riedbachstrasse Park
2023-05-02T01:06:00+00:00;Quartiergasse;46.95802, 7.44494;0351;3013;16;2023-05-02T03:06:00+02:00-Quartiergasse
2023-05-09T07:06:00+00:00;Bühlstrasse Uni;46.95149, 7.43038;0351;3012;0;2023-05-09T09:06:00+02:00-Bühlstrasse Uni
2023-05-02T01:06:00+00:00;Weyermannshaus Bad;46.94775, 7.40356;0351;3027;1;2023-05-02T03:06:00+02:00-Weyermannshaus Bad
2023-05-09T07:06:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Nydegg;46.94864, 7.45674;0351;3011;10;2023-05-09T09:06:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Nydegg
2023-05-02T01:06:00+00:00;Unitobler West;46.95415, 7.43071;0351;3012;0;2023-05-02T03:06:00+02:00-Unitobler West
2023-05-09T07:06:00+00:00;Mingerstrasse;46.95675, 7.46788;0351;3014;4;2023-05-09T09:06:00+02:00-Mingerstrasse
2023-05-02T01:06:00+00:00;Dammweg TX Group AG;46.95592, 7.44678;0351;3013;0;2023-05-02T03:06:00+02:00-Dammweg TX Group AG
2023-05-09T07:06:00+00:00;Römerweg;46.95824, 7.44748;0351;3013;1;2023-05-09T09:06:00+02:00-Römerweg
2023-05-02T01:06:00+00:00;Neufeldstrasse;46.95655, 7.43177;0351;3012;8;2023-05-02T03:06:00+02:00-Neufeldstrasse
2023-05-09T07:06:00+00:00;Zentrum Paul Klee;46.951, 7.47262;0351;3006;0;2023-05-09T09:06:00+02:00-Zentrum Paul Klee
2023-05-02T01:06:00+00:00;Seilerstrasse;46.94561, 7.43473;0351;3008;1;2023-05-02T03:06:00+02:00-Seilerstrasse
2023-05-09T07:06:00+00:00;Neufeldstrasse Ost;46.95815, 7.43499;0351;3012;0;2023-05-09T09:06:00+02:00-Neufeldstrasse Ost
2023-05-02T01:06:00+00:00;Kasernenstrasse HKB;46.95527, 7.45932;0351;3013;1;2023-05-02T03:06:00+02:00-Kasernenstrasse HKB
2023-05-09T07:06:00+00:00;Liebefeld Park;46.92963, 7.42094;0355;3097;2;2023-05-09T09:06:00+02:00-Liebefeld Park
2023-05-02T01:06:00+00:00;Bahnhof Weissenbühl;46.93602, 7.43006;0351;3007;3;2023-05-02T03:06:00+02:00-Bahnhof Weissenbühl
2023-05-09T07:06:00+00:00;Holenackerstrasse;46.94942, 7.38145;0351;3027;2;2023-05-09T09:06:00+02:00-Holenackerstrasse
2023-05-02T01:06:00+00:00;Mattelift verschoben wegen Baustelle;46.94651, 7.45279;0351;3011;4;2023-05-02T03:06:00+02:00-Mattelift verschoben wegen Baustelle
2023-05-09T07:06:00+00:00;Marzilibad;46.94245, 7.44312;0351;3005;8;2023-05-09T09:06:00+02:00-Marzilibad
2023-05-02T01:06:00+00:00;Tellplatz;46.96186, 7.45926;0351;3014;4;2023-05-02T03:06:00+02:00-Tellplatz
2023-05-09T07:06:00+00:00;Wyleregg;46.96036, 7.44858;0351;3014;1;2023-05-09T09:06:00+02:00-Wyleregg
2023-05-02T01:06:00+00:00;Cäcilienplatz;46.94167, 7.42598;0351;3007;1;2023-05-02T03:06:00+02:00-Cäcilienplatz
2023-05-09T07:06:00+00:00;Mittelstrasse Süd;46.95342, 7.43282;0351;3012;0;2023-05-09T09:06:00+02:00-Mittelstrasse Süd
2023-05-02T01:06:00+00:00;Fussgängerzone Bümpliz;46.9418, 7.39065;0351;3018;5;2023-05-02T03:06:00+02:00-Fussgängerzone Bümpliz
2023-05-09T07:06:00+00:00;Haslerstrasse;46.94508, 7.43245;0351;3008;7;2023-05-09T09:06:00+02:00-Haslerstrasse
2023-05-02T01:06:00+00:00;Güterstrasse;46.94765, 7.41692;0351;3008;0;2023-05-02T03:06:00+02:00-Güterstrasse
2023-05-09T07:06:00+00:00;Ostermundigerstrasse;46.95251, 7.4674;0351;3006;0;2023-05-09T09:06:00+02:00-Ostermundigerstrasse
2023-05-02T01:06:00+00:00;Zentweg;46.95551, 7.47688;0351;3006;0;2023-05-02T03:06:00+02:00-Zentweg
2023-05-09T07:06:00+00:00;Sternen Muri;46.93159, 7.48552;0356;3074;10;2023-05-09T09:06:00+02:00-Sternen Muri
2023-05-02T01:06:00+00:00;Brückenstrasse BFH;46.94272, 7.44103;0351;3005;7;2023-05-02T03:06:00+02:00-Brückenstrasse BFH
2023-05-09T07:06:00+00:00;Wankdorf Bhf Süd;46.96659, 7.46396;0351;3014;0;2023-05-09T09:06:00+02:00-Wankdorf Bhf Süd
2023-05-02T01:06:00+00:00;Kocherpark;46.94603, 7.43321;0351;3008;0;2023-05-02T03:06:00+02:00-Kocherpark
2023-05-09T07:06:00+00:00;Loryplatz;46.94467, 7.4223;0351;3008;2;2023-05-09T09:06:00+02:00-Loryplatz
2023-05-02T01:06:00+00:00;Kleine Schanze;46.94599, 7.43942;0351;3011;0;2023-05-02T03:06:00+02:00-Kleine Schanze
2023-05-09T07:06:00+00:00;Riedbachstrasse Park;46.94504, 7.37917;0351;3027;2;2023-05-09T09:06:00+02:00-Riedbachstrasse Park
2023-05-02T01:06:00+00:00;UPD Restaurant;46.96629, 7.48318;0351;3072;1;2023-05-02T03:06:00+02:00-UPD Restaurant
2023-05-09T07:06:00+00:00;Sonnenhofspital;46.94321, 7.47354;0351;3006;0;2023-05-09T09:06:00+02:00-Sonnenhofspital
2023-05-02T01:06:00+00:00;Sandrain;46.93136, 7.44604;0355;3084;2;2023-05-02T03:06:00+02:00-Sandrain
2023-05-09T07:06:00+00:00;UniS;46.95035, 7.43529;0351;3012;17;2023-05-09T09:06:00+02:00-UniS
2023-05-02T01:16:00+00:00;Freies Gymnasium;46.95919, 7.43566;0351;3012;0;2023-05-02T03:16:00+02:00-Freies Gymnasium
2023-05-09T07:06:00+00:00;Wankdorffeldstrasse;46.96503, 7.45899;0351;3014;0;2023-05-09T09:06:00+02:00-Wankdorffeldstrasse
2023-05-02T01:16:00+00:00;GVB;46.97095, 7.47205;0362;3063;2;2023-05-02T03:16:00+02:00-GVB
2023-05-09T07:06:00+00:00;Unitobler West;46.95415, 7.43071;0351;3012;0;2023-05-09T09:06:00+02:00-Unitobler West
2023-05-02T01:16:00+00:00;Liebefeld Park;46.92963, 7.42094;0355;3097;1;2023-05-02T03:16:00+02:00-Liebefeld Park
2023-05-09T07:06:00+00:00;Neufeldstrasse;46.95655, 7.43177;0351;3012;5;2023-05-09T09:06:00+02:00-Neufeldstrasse
2023-05-02T01:16:00+00:00;Stadtbachstrasse;46.9491, 7.43327;0351;3012;6;2023-05-02T03:16:00+02:00-Stadtbachstrasse
2023-05-09T07:06:00+00:00;Bundesgasse;46.94661, 7.44162;0351;3011;10;2023-05-09T09:06:00+02:00-Bundesgasse
2023-05-02T01:16:00+00:00;Lorrainebrücke;46.95435, 7.44534;0351;3013;1;2023-05-02T03:16:00+02:00-Lorrainebrücke
2023-05-09T07:06:00+00:00;Friedbühlstrasse;46.94802, 7.42189;0351;3008;2;2023-05-09T09:06:00+02:00-Friedbühlstrasse
2023-05-02T01:16:00+00:00;Bethlehem Kirche;46.94933, 7.39398;0351;3027;8;2023-05-02T03:16:00+02:00-Bethlehem Kirche
2023-05-09T07:06:00+00:00;Köniz Bahnhof;46.92503, 7.41543;0355;3098;9;2023-05-09T09:06:00+02:00-Köniz Bahnhof
2023-05-02T01:16:00+00:00;Schöngrün-Vermont;46.94612, 7.47581;0351;3006;5;2023-05-02T03:16:00+02:00-Schöngrün-Vermont
2023-05-09T07:06:00+00:00;Ostermundigen Bahnhof;46.95627, 7.48289;0363;3072;9;2023-05-09T09:06:00+02:00-Ostermundigen Bahnhof
2023-05-02T01:16:00+00:00;Guisanplatz Expo;46.95872, 7.46464;0351;3014;0;2023-05-02T03:16:00+02:00-Guisanplatz Expo
2023-05-09T07:06:00+00:00;Luisenstrasse;46.94235, 7.45277;0351;3005;3;2023-05-09T09:06:00+02:00-Luisenstrasse
2023-05-02T01:16:00+00:00;Jolimontstrasse;46.94156, 7.47088;0351;3006;1;2023-05-02T03:16:00+02:00-Jolimontstrasse
2023-05-09T07:06:00+00:00;Bahnhof Bümpliz Nord;46.94565, 7.3901;0351;3018;8;2023-05-09T09:06:00+02:00-Bahnhof Bümpliz Nord
2023-05-02T01:16:00+00:00;Wankdorf Bhf Süd;46.96659, 7.46396;0351;3014;20;2023-05-02T03:16:00+02:00-Wankdorf Bhf Süd
2023-05-09T07:06:00+00:00;Ringoltingenstrasse;46.93666, 7.46798;0351;3006;1;2023-05-09T09:06:00+02:00-Ringoltingenstrasse
2023-05-02T01:16:00+00:00;Bahnhofplatz Mobile Station Bern 4;46.94832, 7.44034;0351;3011;7;2023-05-02T03:16:00+02:00-Bahnhofplatz Mobile Station Bern 4
2023-05-09T07:06:00+00:00;Salem-Spital;46.9527, 7.45458;0351;3013;6;2023-05-09T09:06:00+02:00-Salem-Spital
2023-05-02T01:16:00+00:00;Sporthalle Weissenstein;46.93711, 7.41782;0351;3008;1;2023-05-02T03:16:00+02:00-Sporthalle Weissenstein
2023-05-09T07:06:00+00:00;Holenacker Station;46.94862, 7.38275;0351;3027;3;2023-05-09T09:06:00+02:00-Holenacker Station
2023-05-02T01:16:00+00:00;Bundesamt für Energie: Zugang zur Station ist von der Pulverstrasse her möglich (Baustelle);46.97597, 7.47264;0362;3063;4;2023-05-02T03:16:00+02:00-Bundesamt für Energie: Zugang zur Station ist von der Pulverstrasse her möglich (Baustelle)
2023-05-09T07:06:00+00:00;Technopark;46.93508, 7.38978;0351;3018;0;2023-05-09T09:06:00+02:00-Technopark
2023-05-02T01:16:00+00:00;Landoltstrasse;46.9372, 7.4394;0351;3007;1;2023-05-02T03:16:00+02:00-Landoltstrasse
2023-05-09T07:06:00+00:00;Uni Mittelstrasse;46.95578, 7.43527;0351;3012;0;2023-05-09T09:06:00+02:00-Uni Mittelstrasse
2023-05-02T01:16:00+00:00;Kirche St. Antonius;46.93992, 7.39503;0351;3018;2;2023-05-02T03:16:00+02:00-Kirche St. Antonius
2023-05-09T07:06:00+00:00;Oberfeld;46.95612, 7.49831;0363;3072;1;2023-05-09T09:06:00+02:00-Oberfeld
2023-05-02T01:16:00+00:00;Stämpflistrasse;46.94329, 7.4144;0351;3008;4;2023-05-02T03:16:00+02:00-Stämpflistrasse
2023-05-09T07:06:00+00:00;Egelsee;46.94354, 7.46328;0351;3006;0;2023-05-09T09:06:00+02:00-Egelsee
2023-05-02T01:16:00+00:00;Fischermätteli;46.9406, 7.41874;0351;3008;4;2023-05-02T03:16:00+02:00-Fischermätteli
2023-05-09T07:06:00+00:00;Vidmar;46.93562, 7.41658;0355;3097;2;2023-05-09T09:06:00+02:00-Vidmar
2023-05-02T01:16:00+00:00;Burgernziel;46.94148, 7.46644;0351;3006;5;2023-05-02T03:16:00+02:00-Burgernziel
2023-05-09T07:06:00+00:00;Stapfenacker;46.94393, 7.3853;0351;3018;1;2023-05-09T09:06:00+02:00-Stapfenacker
2023-05-02T01:16:00+00:00;Waldmeisterstrasse;46.93994, 7.38251;0351;3018;3;2023-05-02T03:16:00+02:00-Waldmeisterstrasse
2023-05-09T07:06:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Postgasse;46.94868, 7.45327;0351;3011;4;2023-05-09T09:06:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Postgasse
2023-05-02T01:16:00+00:00;Hallenbad Hirschengraben;46.94654, 7.43566;0351;3011;0;2023-05-02T03:16:00+02:00-Hallenbad Hirschengraben
2023-05-09T07:06:00+00:00;Güterstrasse;46.94765, 7.41692;0351;3008;2;2023-05-09T09:06:00+02:00-Güterstrasse
2023-05-02T01:16:00+00:00;Hochschulzentrum von Roll;46.95344, 7.42393;0351;3012;17;2023-05-02T03:16:00+02:00-Hochschulzentrum von Roll
2023-05-09T07:06:00+00:00;Kasernenwiese;46.95861, 7.45693;0351;3014;2;2023-05-09T09:06:00+02:00-Kasernenwiese
2023-05-02T01:16:00+00:00;Theaterplatz;46.9476, 7.44735;0351;3011;0;2023-05-02T03:16:00+02:00-Theaterplatz
2023-05-09T07:06:00+00:00;Gymnasium Neufeld;46.95885, 7.4292;0351;3012;1;2023-05-09T09:06:00+02:00-Gymnasium Neufeld
2023-05-02T01:16:00+00:00;Bahnhof Weissenbühl;46.93602, 7.43006;0351;3007;3;2023-05-02T03:16:00+02:00-Bahnhof Weissenbühl
2023-05-09T07:06:00+00:00;Bahnhof Gümligen;46.93357, 7.50506;0356;3073;2;2023-05-09T09:06:00+02:00-Bahnhof Gümligen
2023-05-02T01:16:00+00:00;Seminar;46.94274, 7.45954;0351;3006;0;2023-05-02T03:16:00+02:00-Seminar
2023-05-09T07:06:00+00:00;UPD Restaurant;46.96629, 7.48318;0351;3072;0;2023-05-09T09:06:00+02:00-UPD Restaurant
2023-05-02T01:16:00+00:00;Kapellenstrasse BFF;46.94423, 7.43667;0351;3011;0;2023-05-02T03:16:00+02:00-Kapellenstrasse BFF
2023-05-09T07:06:00+00:00;SBB Hilfikerstrasse;46.96845, 7.46241;0351;3014;0;2023-05-09T09:06:00+02:00-SBB Hilfikerstrasse
2023-05-02T01:16:00+00:00;Zieglerstrasse;46.94297, 7.43024;0351;3007;6;2023-05-02T03:16:00+02:00-Zieglerstrasse
2023-05-09T07:16:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Nydegg;46.94864, 7.45674;0351;3011;10;2023-05-09T09:16:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Nydegg
2023-05-02T01:16:00+00:00;Wallgasse;46.94626, 7.43803;0351;3011;0;2023-05-02T03:16:00+02:00-Wallgasse
